y,m,d,Rainfall,Snowfall,Melt,Refreeze,Snowpack,Snowpack_ice,Eact,I,S_SOIL,S_UZ,S_LZ,QGW0,QGW1,QGW2,QGW,Qsim,Qobs
2001,5,27,0.000,0.000,0.000,0.000,0.000,0.000,0.210,0.000,32.579,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.08
2001,5,28,2.000,0.000,0.000,0.000,0.000,0.000,0.189,2.000,34.389,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.07
2001,5,29,0.000,0.000,0.000,0.000,0.000,0.000,0.182,0.000,34.207,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.08
2001,5,30,0.000,0.000,0.000,0.000,0.000,0.000,0.161,0.000,34.046,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.07
2001,5,31,0.000,0.000,0.000,0.000,0.000,0.000,0.143,0.000,33.903,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.06
2001,6,1,0.000,0.000,0.000,0.000,0.000,0.000,0.125,0.000,33.778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.06
2001,6,2,2.000,0.000,0.000,0.000,0.000,0.000,0.111,2.000,35.664,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.05
2001,6,3,0.000,0.000,0.000,0.000,0.000,0.000,0.103,0.000,35.561,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.04
2001,6,4,2.000,0.000,0.000,0.000,0.000,0.000,0.089,2.000,37.470,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.05
2001,6,5,0.000,0.000,0.000,0.000,0.000,0.000,0.079,0.000,37.391,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.07
2001,6,6,0.000,5.400,0.000,0.000,5.400,5.400,0.067,0.000,37.324,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.06
2001,6,7,0.000,0.000,5.400,0.000,0.000,0.000,0.056,5.400,42.662,0.000,0.007,0.000,0.000,0.000,0.000,0.000,0.05
2001,6,8,0.000,0.000,0.000,0.000,0.000,0.000,0.051,0.000,42.610,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.13
2001,6,9,5.000,0.000,0.000,0.000,0.000,0.000,0.038,5.000,47.562,0.000,0.010,0.000,0.000,0.000,0.000,0.000,0.12
2001,6,10,3.000,0.000,0.000,0.000,0.000,0.000,0.033,3.000,50.519,0.000,0.010,0.000,0.000,0.000,0.000,0.000,0.21
2001,6,11,2.000,0.000,0.000,0.000,0.000,0.000,0.025,2.000,52.485,0.000,0.008,0.000,0.000,0.000,0.000,0.000,0.19
